Dr No,Area ID,Area Name,Crm Cd,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,Crm Cd Desc,Cross Street,Date Occ,Date Rp Td,Latitude,Location,Location 1,Longitude,Mo Codes,Neighborhood,Neighborhood Council,Prem Is Cd,Prem Is Desc,Rpt Dist No,Status,Status Desc,Time Occ,Tract,Vict Age,Vict Descent,Vict Sex,Weapon Desc,Weapon Used Cd,Zip Code
180516007,,Harbor,330,330,946,,,BURGLARY FROM VEHICLE,,2018-09-17T00:00:00.000-07:00,2018-09-18T00:00:00.000-07:00,33.7945,1600 E SANDISON ST,0101000020E61000004182E2C7988F5DC004560E2DB2E54040,-118.2437,0906 1300 0344 1307 0903 2055 1514,wilmington,93,101,STREET,519,IC ,Invest Cont,1800,294120,25,B,M,,,90744
181922536,,Mission,354,354,,,,THEFT OF IDENTITY,,2018-09-18T00:00:00.000-07:00,2018-12-27T00:00:00.000-08:00,34.2502,9900 WOODMAN AV,0101000020E6100000302AA913D09C5DC0C7BAB88D06204140,-118.4502,0903 1822,arleta,6,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1958,IC ,Invest Cont,0800,119202,45,O,M,,,91331
181819096,,Southeast,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",CENTURY BL,2018-09-18T00:00:00.000-07:00,2018-09-18T00:00:00.000-07:00,33.9456,MAIN ST,0101000020E6100000F697DD9387915DC07E8CB96B09F94040,-118.2739,0416 0903,broadway-manchester,87,101,STREET,1822,IC ,Invest Cont,2230,240500,15,H,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90003
181819098,,Southeast,624,624,,,,BATTERY - SIMPLE ASSAULT,,2018-09-18T00:00:00.000-07:00,2018-09-18T00:00:00.000-07:00,33.9456,200 W CENTURY BL,0101000020E6100000EFC9C342AD915DC07E8CB96B09F94040,-118.2762,0416 0903,broadway-manchester,87,101,STREET,1822,IC ,Invest Cont,2230,240500,20,H,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90003
181521395,,N Hollywood,745,745,,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,2018-11-14T00:00:00.000-08:00,2018-11-18T00:00:00.000-08:00,34.1749,12500 MIRANDA ST,0101000020E6100000B515FBCBEE995DC003098A1F63164140,-118.4052,2053 1528 0329 0903,valley-glen,21,501,SINGLE FAMILY DWELLING,1531,AA ,Adult Arrest,1500,123800,37,W,F,,,91607
191515794,,N Hollywood,230,230,946,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,2019-08-16T00:00:00.000-07:00,2019-08-16T00:00:00.000-07:00,34.1767,11400 EMELITA ST,0101000020E6100000C74B378941985DC0029A081B9E164140,-118.379,0302 0903 2035 1309 0319 0334 2056 1514 1822 0432,north-hollywood,24,101,STREET,1535,IC ,Invest Cont,2010,124203,40,B,M,OTHER FIREARM,107,91601
190611972,,Hollywood,624,624,946,,,BATTERY - SIMPLE ASSAULT,,2019-05-18T00:00:00.000-07:00,2019-05-18T00:00:00.000-07:00,34.0962,1400 N ALTA VISTA BL,0101000020E6100000431CEBE236965DC007F01648500C4140,-118.3471,0903 0416 0319 2014,hollywood,29,101,STREET,644,IC ,Invest Cont,1105,189902,30,W,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90046
180415392,,Hollenbeck,930,930,946,998,,CRIMINAL THREATS - NO WEAPON DISPLAYED,,2018-09-25T00:00:00.000-07:00,2018-09-25T00:00:00.000-07:00,34.0627,5100 STATE UNIVERSITY DR,0101000020E6100000B459F5B9DA8A5DC0C7BAB88D06084140,-118.1696,0903 1402 1251 1210 0421 2055 1513,el-sereno,48,501,SINGLE FAMILY DWELLING,439,JA ,Juv Arrest,2200,201700,42,A,F,VERBAL THREAT,511,90032
180706291,,Wilshire,930,930,,,,CRIMINAL THREATS - NO WEAPON DISPLAYED,,2018-02-14T00:00:00.000-08:00,2018-02-14T00:00:00.000-08:00,34.0835,6800 MELROSE AV,0101000020E61000002041F163CC955DC0A69BC420B00A4140,-118.3406,0421 0903 2054 1536,hollywood,119,203,OTHER BUSINESS,706,AO ,Adult Other,1235,191902,55,W,M,VERBAL THREAT,511,90038
180411333,,Hollenbeck,626,626,946,,,INTIMATE PARTNER - SIMPLE ASSAULT,PLAYGROUND ST,2018-06-20T00:00:00.000-07:00,2018-06-20T00:00:00.000-07:00,34.0605,NORFOLK ST,0101000020E61000009487855AD38C5DC039B4C876BE074140,-118.2004,0903 0446 1239 2058 1510,boyle-heights,47,102,SIDEWALK,443,IC ,Invest Cont,0518,203300,37,H,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90033
180717736,,Wilshire,761,761,946,,,BRANDISH WEAPON,,2018-10-05T00:00:00.000-07:00,2018-10-05T00:00:00.000-07:00,34.0853,800 N SYCAMORE AV,0101000020E61000006744696FF0955DC0A52C431CEB0A4140,-118.3428,0443 2035 0903 2055 1514,hollywood,119,102,SIDEWALK,706,AO ,Adult Other,1645,191902,32,H,M,VERBAL THREAT,511,90038
180125474,,Central,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",BROADWAY,2018-10-07T00:00:00.000-07:00,2018-10-07T00:00:00.000-07:00,34.0517,3RD,0101000020E6100000C05B2041F18F5DC0029A081B9E064140,-118.2491,0903 0431 2036 2054 1536,downtown,52,102,SIDEWALK,134,IC ,Invest Cont,0215,207502,35,H,M,MACE/PEPPER SPRAY,512,90013
180322941,,Southwest,647,647,,,,THROWING OBJECT AT MOVING VEHICLE,WESTERN AV,2018-10-09T00:00:00.000-07:00,2018-10-09T00:00:00.000-07:00,34.0119,BROWNING BL,0101000020E6100000006F8104C5935DC044696FF085014140,-118.3089,0903 0416 1822 2035 2036 2055 1516 1310 1309 0447,exposition-park,772,101,STREET,375,IC ,Invest Cont,1608,231300,3,H,F,UNKNOWN WEAPON/OTHER WEAPON,500,90062
182114378,,Topanga,740,740,,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,2018-08-04T00:00:00.000-07:00,2018-08-04T00:00:00.000-07:00,34.206,7500 SAUSALITO AV,0101000020E6100000CF66D5E76AA75DC0EE7C3F355E1A4140,-118.6159,0329 0319 0903 2055 1512,west-hills,11,122,"VEHICLE, PASSENGER/TRUCK",2134,AA ,Adult Arrest,0400,134303,39,O,F,,,91307
181816825,,Southeast,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IMPERIAL HY,2018-08-12T00:00:00.000-07:00,2018-08-12T00:00:00.000-07:00,33.9295,CENTRAL AV,0101000020E6100000DCD7817346905DC0E5D022DBF9F64040,-118.2543,0334 0445 0903 2054 1536,green-meadows,88,102,SIDEWALK,1864,IC ,Invest Cont,0210,241001,48,B,M,KNIFE WITH BLADE 6INCHES OR LESS,200,90059
181320958,,Newton,624,624,,,,BATTERY - SIMPLE ASSAULT,,2018-10-14T00:00:00.000-07:00,2018-10-14T00:00:00.000-07:00,33.9925,200 E 55TH ST,0101000020E6100000C520B07268915DC0D7A3703D0AFF4040,-118.272,0913 0903 0603 0361 0416 0319 1516 2055,south-park,125,501,SINGLE FAMILY DWELLING,1372,IC ,Invest Cont,0115,229410,31,H,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90011
181519624,,N Hollywood,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",FULCHER,2018-10-17T00:00:00.000-07:00,2018-10-17T00:00:00.000-07:00,34.1722,BURBANK,0101000020E61000001D5A643BDF975DC0832F4CA60A164140,-118.373,2055 1514 0334 1822 0302 1202 0421 1309 1313 0903,north-hollywood,24,101,STREET,1549,IC ,Invest Cont,0005,124204,61,B,M,HAND GUN,102,91601
181012775,,West Valley,624,624,,,,BATTERY - SIMPLE ASSAULT,,2018-07-09T00:00:00.000-07:00,2018-07-09T00:00:00.000-07:00,34.1723,17600 BURBANK BL,0101000020E610000030BB270F0BA15DC0E78C28ED0D164140,-118.5163,0903 0444 0319 0356 1414 2055 1514,encino,18,707,GARAGE/CARPORT,1047,IC ,Invest Cont,1510,139001,27,B,M,VERBAL THREAT,511,91316
181424850,,Pacific,745,745,,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,2018-10-26T00:00:00.000-07:00,2018-11-28T00:00:00.000-08:00,33.995,300 SUNSET AV,0101000020E61000002D211FF46C9E5DC08FC2F5285CFF4040,-118.4754,0329 2053 1528 0903,venice,68,102,SIDEWALK,1413,IC ,Invest Cont,0800,273300,0,X,X,,,90291
181616151,,Foothill,625,625,946,,,OTHER ASSAULT,,2018-11-02T00:00:00.000-07:00,2018-11-06T00:00:00.000-08:00,34.2121,7800 SIMPSON AV,0101000020E6100000865AD3BCE3985DC0A5BDC117261B4140,-118.3889,2058 1510 0416 0903 2006 0446 2036 2002 1243,sun-valley,23,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1684,IC ,Invest Cont,2200,121802,58,W,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,91605
181520821,,N Hollywood,624,624,946,,,BATTERY - SIMPLE ASSAULT,,2018-11-06T00:00:00.000-08:00,2018-11-06T00:00:00.000-08:00,34.1797,12100 BURBANK BL,0101000020E61000005227A089B0995DC0AC8BDB6800174140,-118.4014,0448 0903 2053 1528,valley-glen,21,102,SIDEWALK,1532,AA ,Adult Arrest,1430,123800,58,O,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,91606
191209004,,77th Street,930,930,,,,CRIMINAL THREATS - NO WEAPON DISPLAYED,,2018-08-21T00:00:00.000-07:00,2019-03-14T00:00:00.000-07:00,33.9638,8300 AVALON BL,0101000020E6100000DB8AFD65F7905DC041F163CC5DFB4040,-118.2651,0319 0903 0421,florence,86,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1269,AO ,Adult Other,0900,239802,29,B,F,VERBAL THREAT,511,90003
181319050,,Newton,740,740,,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,2018-09-11T00:00:00.000-07:00,2018-09-11T00:00:00.000-07:00,33.9784,300 E FLORENCE AV,0101000020E610000046B6F3FDD4905DC0053411363CFD4040,-118.263,0329 2004 0903 2055 1516,florence,86,247,CAR WASH,1395,AA ,Adult Arrest,1625,239330,0,O,M,,,90001
190805190,,West LA,230,230,647,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AVENUE OF THE STARS,2019-01-28T00:00:00.000-08:00,2019-01-28T00:00:00.000-08:00,34.0612,SANTA MONICA,0101000020E6100000ADFA5C6DC59A5DC0F241CF66D5074140,-118.4183,0903 0342 0447 2036 1309 1310 0319 2035 1822,century-city,62,101,STREET,839,IC ,Invest Cont,1647,267901,48,B,F,BOTTLE,212,90067
180818974,,West LA,624,624,,,,BATTERY - SIMPLE ASSAULT,,2018-11-07T00:00:00.000-08:00,2018-11-07T00:00:00.000-08:00,34.053,8800 SATURN ST,0101000020E61000007F6ABC7493985DC0105839B4C8064140,-118.384,2053 1528 0603 1202 0444 0429 0421 0903 2036 0913,pico-robertson,61,121,YARD (RESIDENTIAL/BUSINESS),858,AO ,Adult Other,1130,217001,72,O,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90035
182119165,,Topanga,745,745,999,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,2018-11-10T00:00:00.000-08:00,2018-11-12T00:00:00.000-08:00,34.1665,20800 VENTURA BL,0101000020E61000007DAEB6627FA55DC05A643BDF4F154140,-118.5859,0903 2053 1528 0311,woodland-hills,16,404,DEPARTMENT STORE,2189,IC ,Invest Cont,1530,137501,47,W,M,,,91364
180920540,,Van Nuys,761,761,930,946,998,BRANDISH WEAPON,,2018-11-10T00:00:00.000-08:00,2018-11-10T00:00:00.000-08:00,34.2085,7600 VAN NUYS BL,0101000020E6100000789CA223B99C5DC0A69BC420B01A4140,-118.4488,1420 1822 0319 0903 2004 0334 2021 2055 1514,van-nuys,20,203,OTHER BUSINESS,906,AA ,Adult Arrest,1525,127210,22,B,M,OTHER KNIFE,207,91405
180719527,,Wilshire,624,624,,,,BATTERY - SIMPLE ASSAULT,WASHINGTON,2018-11-11T00:00:00.000-08:00,2018-11-11T00:00:00.000-08:00,34.0399,4TH,0101000020E61000001B0DE02D90945DC0228E75711B054140,-118.3213,2055 1516 0400 0416 1309 0903,arlington-heights,74,101,STREET,779,AO ,Adult Other,1130,218120,53,H,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90018
190120659,,Central,230,230,998,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,2019-08-12T00:00:00.000-07:00,2019-08-12T00:00:00.000-07:00,34.0573,500 W TEMPLE ST,0101000020E6100000C1CAA145B68F5DC0C8073D9B55074140,-118.2455,0401 0431 0416 1402 0903 2055 1520 1822,downtown,52,101,STREET,122,AA ,Adult Arrest,1400,207400,43,W,M,MACE/PEPPER SPRAY,512,90012
190411042,,Hollenbeck,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,2019-06-14T00:00:00.000-07:00,2019-06-14T00:00:00.000-07:00,34.0762,2600 N BROADWAY,0101000020E61000006F8104C58F8D5DC044FAEDEBC0094140,-118.2119,0445 0903 2056 1516 0319,lincoln-heights,47,101,STREET,415,AA ,Adult Arrest,0910,199201,38,H,F,UNKNOWN WEAPON/OTHER WEAPON,500,90031
181521405,,N Hollywood,946,946,,,,OTHER MISCELLANEOUS CRIME,COLDWATER CA,2018-11-17T00:00:00.000-08:00,2018-11-18T00:00:00.000-08:00,34.174,BURBANK,0101000020E610000091ED7C3F359A5DC083C0CAA145164140,-118.4095,2053 1528 0903 1822,valley-glen,21,101,STREET,1531,AO ,Adult Other,0745,124400,44,O,M,,,91607
180720139,,Wilshire,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,2018-11-23T00:00:00.000-08:00,2018-11-23T00:00:00.000-08:00,34.0762,300 N LA BREA AV,0101000020E61000006EA301BC05965DC044FAEDEBC0094140,-118.3441,1309 2036 1414 0903 2053 1528,fairfax,58,101,STREET,717,AA ,Adult Arrest,2130,214000,57,W,M,VEHICLE,307,90036
181119907,,Northeast,210,210,998,,,ROBBERY,,2018-11-25T00:00:00.000-08:00,2018-11-25T00:00:00.000-08:00,34.0964,1300 CYPRESS AV,0101000020E6100000BB270F0BB58E5DC0CEAACFD5560C4140,-118.2298,0903 0416 1402 0906 1514 2055,cypress-park,102,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1147,IC ,Invest Cont,2315,185203,31,B,M,UNKNOWN WEAPON/OTHER WEAPON,500,90065
180921306,,Van Nuys,625,625,946,,,OTHER ASSAULT,BURBANK,2018-11-27T00:00:00.000-08:00,2018-11-27T00:00:00.000-08:00,34.1721,VAN NUYS BL,0101000020E610000062105839B49C5DC020D26F5F07164140,-118.4485,2055 1516 0903 0400 2035,van-nuys,20,101,STREET,941,IC ,Invest Cont,1941,128500,49,H,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,91401
190404461,,Hollenbeck,745,745,,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,2018-11-28T00:00:00.000-08:00,2019-01-11T00:00:00.000-08:00,34.0837,4200 RAYNOL ST,0101000020E6100000E3C798BB968C5DC06D567DAEB60A4140,-118.1967,0329 0903 2055 1516 2057 1506,montecito-heights,48,501,SINGLE FAMILY DWELLING,417,IC ,Invest Cont,1000,199110,62,W,M,,,90032
180326407,,Southwest,740,740,,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",50TH ST,2018-11-28T00:00:00.000-08:00,2018-11-29T00:00:00.000-08:00,33.9978,CRENSHAW BL,0101000020E61000001361C3D32B955DC072F90FE9B7FF4040,-118.3308,2055 1514 1501 0903,hyde-park,80,116,OTHER/OUTSIDE,392,IC ,Invest Cont,2000,234501,0,X,X,,,90043
181425242,,Pacific,745,745,946,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,2018-12-02T00:00:00.000-08:00,2018-12-02T00:00:00.000-08:00,34.0306,3000 WESTWOOD BL,0101000020E61000006DE7FBA9F19A5DC0F9A067B3EA034140,-118.421,0903 0329 2053 1528,palms,62,730,SYNAGOGUE/TEMPLE,1428,IC ,Invest Cont,1200,271701,0,X,M,,,90064
181425374,,Pacific,946,946,,,,OTHER MISCELLANEOUS CRIME,,2018-12-03T00:00:00.000-08:00,2018-12-04T00:00:00.000-08:00,33.9962,600 INDIANA AV,0101000020E6100000832F4CA60A9E5DC03A234A7B83FF4040,-118.4694,0903 2055 1514 2036,venice,68,102,SIDEWALK,1414,IC ,Invest Cont,2200,273200,0,X,X,,,90291
180401595,,Hollenbeck,740,740,,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,2018-12-05T00:00:00.000-08:00,2018-12-10T00:00:00.000-08:00,34.0509,1100 STONE ST,0101000020E6100000956588635D8C5DC0E6AE25E483064140,-118.1932,2054 1536 0903 0329 1300 2036,boyle-heights,50,101,STREET,449,IC ,Invest Cont,1430,203200,34,W,M,,,90063
181720719,,Devonshire,745,745,946,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,2018-12-24T00:00:00.000-08:00,2018-12-25T00:00:00.000-08:00,34.2442,18400 PRAIRIE ST,0101000020E61000005F07CE1951A25DC073D712F2411F4140,-118.5362,2053 1528 0329 0903,northridge,113,501,SINGLE FAMILY DWELLING,1767,IC ,Invest Cont,0010,115201,48,W,M,,,91324
180129856,,Central,230,230,946,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",WALL ST,2018-12-09T00:00:00.000-08:00,2018-12-09T00:00:00.000-08:00,34.0446,5TH ST,0101000020E610000048E17A14AE8F5DC068B3EA73B5054140,-118.245,2054 1536 0903 1218 2004 0421 0334,downtown,52,102,SIDEWALK,156,AA ,Adult Arrest,0640,206200,41,H,M,FOLDING KNIFE,204,90013
181824296,,Southeast,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",113TH ST,2018-12-18T00:00:00.000-08:00,2018-12-18T00:00:00.000-08:00,33.9321,MAIE AV,0101000020E61000006B9A779CA28F5DC0014D840D4FF74040,-118.2443,0450 0903 2036 1516 2055 0906 1407 1419 1100,watts,88,101,STREET,1837,AA ,Adult Arrest,0340,242700,24,H,M,UNKNOWN FIREARM,106,90059
180821062,,West LA,740,740,,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,2018-12-21T00:00:00.000-08:00,2018-12-21T00:00:00.000-08:00,34.1176,2500 ALMADEN CT,0101000020E6100000FF21FDF6759C5DC03B014D840D0F4140,-118.4447,2053 1528 0903 1822 0329,beverly-crest,64,501,SINGLE FAMILY DWELLING,807,AA ,Adult Arrest,1300,261200,33,W,F,,,90077
181229920,,77th Street,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",HOOVER ST,2018-12-25T00:00:00.000-08:00,2018-12-25T00:00:00.000-08:00,33.9764,70TH ST,0101000020E61000009FABADD85F925DC03EE8D9ACFAFC4040,-118.2871,2035 2036 1309 0319 1822 1310 0305 0903 2055 1514,vermont-slauson,,101,STREET,1248,IC ,Invest Cont,2330,237500,26,B,M,VEHICLE,307,90044
191704141,,Devonshire,354,354,,,,THEFT OF IDENTITY,,2018-12-28T00:00:00.000-08:00,2018-12-31T00:00:00.000-08:00,34.2338,9000 DARBY AV,0101000020E610000067D5E76A2BA25DC004E78C28ED1D4140,-118.5339,1202 1822 0903,northridge,124,501,SINGLE FAMILY DWELLING,1785,IC ,Invest Cont,1230,115202,60,W,F,,,91325
181501247,,N Hollywood,230,230,946,998,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,2018-10-21T00:00:00.000-07:00,2018-10-21T00:00:00.000-07:00,34.1558,4700 BEN AV,0101000020E6100000053411363C995DC0C05B2041F1134140,-118.3943,0216 1414 1206 0416 1402 0903 2054 1536,valley-village,25,101,STREET,1553,IC ,Invest Cont,0200,143300,30,H,M,PIPE/METAL PIPE,312,91607
191107253,,Northeast,740,740,,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,2019-03-10T00:00:00.000-08:00,2019-03-10T00:00:00.000-08:00,34.0969,1400 N CATALINA ST,0101000020E61000007B14AE47E1925DC0BF7D1D38670C4140,-118.295,0329 0903 2053 1532,east-hollywood,34,708,CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE),1151,IC ,Invest Cont,1200,191201,0,X,X,,,90027
181315134,,Newton,624,624,,,,BATTERY - SIMPLE ASSAULT,,2018-07-08T00:00:00.000-07:00,2018-07-08T00:00:00.000-07:00,34.0037,4400 S CENTRAL AV,0101000020E6100000B1E1E995B2905DC0637FD93D79004140,-118.2609,1309 0446 0416 2035 0903 2055 1516,south-park,125,212,TRANSPORTATION FACILITY (AIRPORT),1353,IC ,Invest Cont,2050,228600,19,H,M,VERBAL THREAT,511,90011
180713754,,Wilshire,624,624,,,,BATTERY - SIMPLE ASSAULT,FAIRFAX,2018-07-20T00:00:00.000-07:00,2018-07-20T00:00:00.000-07:00,34.0678,5TH,0101000020E61000009031772D21975DC09B559FABAD084140,-118.3614,0903 0400 0416 0444 0342 1414 2054 1536,mid-wilshire,58,101,STREET,732,IC ,Invest Cont,0125,214700,35,W,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90036
180412626,,Hollenbeck,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,2018-07-23T00:00:00.000-07:00,2018-07-23T00:00:00.000-07:00,34.0163,3300 UNION PACIFIC AV,0101000020E6100000D34D6210588D5DC060764F1E16024140,-118.2085,0302 0903 2055 1514,boyle-heights,50,101,STREET,497,IC ,Invest Cont,0030,205120,38,B,M,UNKNOWN FIREARM,106,90023
181518155,,N Hollywood,903,903,,,,CONTEMPT OF COURT,BELLAIRE,2018-09-19T00:00:00.000-07:00,2018-09-20T00:00:00.000-07:00,34.174,WHITSETT,0101000020E610000091ED7C3F359A5DC083C0CAA145164140,-118.4095,0400 1822 0419 0903 2053 1528,valley-glen,21,101,STREET,1531,AA ,Adult Arrest,1730,124400,36,W,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,91607
180123353,,Central,230,230,999,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",LOS ANGELES,2018-09-08T00:00:00.000-07:00,2018-09-09T00:00:00.000-07:00,34.0446,6TH ST,0101000020E61000000E2DB29DEF8F5DC068B3EA73B5054140,-118.249,0903 0416 2054 1536,downtown,52,102,SIDEWALK,154,IC ,Invest Cont,2355,207302,43,B,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90014
181420546,,Pacific,624,624,946,,,BATTERY - SIMPLE ASSAULT,,2018-09-19T00:00:00.000-07:00,2018-09-19T00:00:00.000-07:00,33.9599,8600 BELFORD AV,0101000020E6100000CD3B4ED191985DC017B7D100DEFA4040,-118.3839,0400 0903 2055 1514,westchester,71,101,STREET,1488,IC ,Invest Cont,1945,277100,17,B,F,UNKNOWN WEAPON/OTHER WEAPON,500,90045
180919125,,Van Nuys,230,230,946,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",,2018-10-12T00:00:00.000-07:00,2018-10-12T00:00:00.000-07:00,34.1721,5600 SEPULVEDA BL,0101000020E61000004B598638D69D5DC020D26F5F07164140,-118.4662,0400 1601 0342 0903 2055 1516 0319,van-nuys,26,101,STREET,941,AA ,Adult Arrest,1600,128801,21,H,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,91411
180126564,,Central,230,230,,,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",BROADWAY,2018-10-20T00:00:00.000-07:00,2018-10-22T00:00:00.000-07:00,34.0485,5TH,0101000020E6100000075F984C15905DC091ED7C3F35064140,-118.2513,0444 0305 0903 0429 2054 1536,downtown,52,102,SIDEWALK,153,IC ,Invest Cont,1200,207301,56,H,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90013
181700731,,Devonshire,745,745,946,,,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,2018-05-26T00:00:00.000-07:00,2018-05-26T00:00:00.000-07:00,34.2573,21000 DEVONSHIRE ST,0101000020E6100000849ECDAACFA55DC062A1D634EF204140,-118.5908,2036 0903 1501 1222 2054 1538,chatsworth,99,738,LIBRARY,1752,AA ,Adult Arrest,1415,113101,54,W,F,,,91311
191509919,,N Hollywood,930,930,,,,CRIMINAL THREATS - NO WEAPON DISPLAYED,,2019-04-23T00:00:00.000-07:00,2019-04-24T00:00:00.000-07:00,34.1704,5500 CORTEEN PL,0101000020E6100000CB10C7BAB8995DC0849ECDAACF154140,-118.4019,2053 1528 0903 1912,valley-village,25,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1543,AA ,Adult Arrest,1414,124902,23,W,F,VERBAL THREAT,511,91607
191506689,,N Hollywood,624,624,999,,,BATTERY - SIMPLE ASSAULT,,2019-02-21T00:00:00.000-08:00,2019-02-21T00:00:00.000-08:00,34.194,6800 WHITSETT AV,0101000020E6100000B515FBCBEE995DC046B6F3FDD4184140,-118.4052,2055 1519 0903 0416,valley-glen,23,101,STREET,1513,AA ,Adult Arrest,0315,123304,34,W,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,91605
182108720,,Topanga,740,740,,,,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",,2018-04-05T00:00:00.000-07:00,2018-04-09T00:00:00.000-07:00,34.1526,20400 RUSTON RD,0101000020E610000054742497FFA45DC04FAF946588134140,-118.5781,0903 0329 2054 1536,woodland-hills,16,104,DRIVEWAY,2197,IC ,Invest Cont,0700,137504,56,O,M,,,91364
180610658,,Hollywood,930,930,,,,CRIMINAL THREATS - NO WEAPON DISPLAYED,,2018-04-20T00:00:00.000-07:00,2018-04-22T00:00:00.000-07:00,34.0853,5800 WARING AV,0101000020E6100000A2B437F8C2945DC0A52C431CEB0A4140,-118.3244,0432 0443 0913 0601 1912 0903 2054 1536,hollywood,33,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",676,IC ,Invest Cont,1024,191820,31,H,M,VERBAL THREAT,511,90038
180313681,,Southwest,230,230,946,998,,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2ND AV,2018-05-28T00:00:00.000-07:00,2018-05-28T00:00:00.000-07:00,34.0001,48TH,0101000020E61000002A3A92CB7F945DC0645DDC4603004140,-118.3203,1218 1822 0903 1402 0416 0319 2054 1536,hyde-park,80,102,SIDEWALK,392,AA ,Adult Arrest,1630,234502,36,B,M,UNKNOWN WEAPON/OTHER WEAPON,500,90043
181810779,,Southeast,930,930,,,,CRIMINAL THREATS - NO WEAPON DISPLAYED,,2018-04-30T00:00:00.000-07:00,2018-04-30T00:00:00.000-07:00,33.9348,11100 S FIGUEROA ST,0101000020E610000060764F1E16925DC08126C286A7F74040,-118.2826,0903 1501 0443 2058 1510,vermont-vista,90,406,OTHER STORE,1842,IC ,Invest Cont,1525,241202,40,H,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",400,90044
